dataset,run_id,repeat,fold,feature_regime,training_regime,selected_outer_source_features,selected_outer_features,base_model_runtime_seconds,meta_runtime_seconds,ensemble_type,accuracy,precision_adverse,recall_adverse,specificity,f1_adverse,balanced_accuracy,mcc,roc_auc,pr_auc,gmean,ks_statistic,tn,fp,fn,tp,cost_FN1_FP1_per100,cost_FN2_FP1_per100,cost_FN5_FP1_per100,cost_FN10_FP1_per100
German Credit,R3_F3,3,3,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.033210399968084,0.009799899999052286,SoftVote,0.765,0.5185185185185185,0.5714285714285714,0.8278145695364238,0.5436893203883495,0.6996215704824976,0.3867681200569196,0.78443032842276,0.5585972548171899,0.6877767783794074,0.4735775104743884,125,26,21,28,23.5,34.0,65.5,118.0
German Credit,R3_F3,3,3,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.033210399968084,0.009799899999052286,Stack,0.735,0.4714285714285714,0.673469387755102,0.7549668874172185,0.5546218487394958,0.7142181375861603,0.3863243231663239,0.7836194080281119,0.5463439377749132,0.7130547576759089,0.4802000270306798,114,37,16,33,26.5,34.5,58.5,98.5
German Credit,R3_F3,3,3,FrozenChi2Top75,Unweighted,15,status;duration;housing;savings;amount;credit_history;other_installment_plans;property;employment_duration;purpose;age;foreign_worker;other_debtors;personal_status_sex;number_credits,0.9924295999808237,0.009171999990940094,SoftVote,0.755,0.5,0.3877551020408163,0.8741721854304636,0.4367816091954023,0.63096364373564,0.28715603859264,0.7833491012298959,0.5535319629176638,0.5822067716566278,0.5161508311934045,132,19,30,19,24.5,39.5,84.5,159.5
German Credit,R3_F3,3,3,FrozenChi2Top75,Unweighted,15,status;duration;housing;savings;amount;credit_history;other_installment_plans;property;employment_duration;purpose;age;foreign_worker;other_debtors;personal_status_sex;number_credits,0.9924295999808237,0.009171999990940094,Stack,0.765,0.53125,0.3469387755102041,0.9006622516556292,0.41975308641975306,0.6238005135829167,0.29047537807757345,0.7814569536423842,0.5424242779994216,0.5589943280013379,0.5161508311934045,136,15,32,17,23.5,39.5,87.5,167.5
German Credit,R3_F3,3,3,FrozenChi2Top75,Balanced,15,status;duration;housing;savings;amount;credit_history;other_installment_plans;property;employment_duration;purpose;age;foreign_worker;other_debtors;personal_status_sex;number_credits,1.0143364999094047,0.009886300016660243,SoftVote,0.77,0.5254237288135594,0.6326530612244898,0.8145695364238411,0.5740740740740741,0.7236112988241654,0.4217690343751833,0.7780781186646843,0.5352565635656854,0.717871792730956,0.4962832815245304,123,28,18,31,23.0,32.0,59.0,104.0
German Credit,R3_F3,3,3,FrozenChi2Top75,Balanced,15,status;duration;housing;savings;amount;credit_history;other_installment_plans;property;employment_duration;purpose;age;foreign_worker;other_debtors;personal_status_sex;number_credits,1.0143364999094047,0.009886300016660243,Stack,0.755,0.5,0.7142857142857143,0.7682119205298014,0.5882352941176471,0.7412488174077578,0.43507187183084434,0.7769968914718205,0.5273384744894186,0.7407582604186265,0.5029057980808218,116,35,14,35,24.5,31.5,52.5,87.5
German Credit,R3_F4,3,4,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0293270000256598,0.011598600016441196,SoftVote,0.705,0.6136363636363636,0.391304347826087,0.8702290076335878,0.4778761061946903,0.6307666777298374,0.300122559538564,0.7748644761588672,0.5902363178880617,0.5835446806298588,0.5039274256001771,114,17,42,27,29.5,50.5,113.5,218.5
German Credit,R3_F4,3,4,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0293270000256598,0.011598600016441196,Stack,0.715,0.6304347826086957,0.42028985507246375,0.8702290076335878,0.5043478260869565,0.6452594313530258,0.32816726100435495,0.7805066932182764,0.6022585151152061,0.6047713811831497,0.5039274256001771,114,17,40,29,28.5,48.5,108.5,208.5
German Credit,R3_F4,3,4,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0405410999665037,0.010568599973339587,SoftVote,0.705,0.578125,0.5362318840579711,0.7938931297709924,0.556390977443609,0.6650625069144818,0.336417968868728,0.7751963712800088,0.5986955734173879,0.6524651781649183,0.4802522402920677,104,27,32,37,29.5,45.5,93.5,173.5
German Credit,R3_F4,3,4,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0405410999665037,0.010568599973339587,Stack,0.7,0.5494505494505495,0.7246376811594203,0.6870229007633588,0.625,0.7058302909613896,0.3929755511251319,0.7744219493306782,0.6029769937983744,0.7055796777916572,0.48257550614005973,90,41,19,50,30.0,39.5,68.0,115.5
German Credit,R3_F4,3,4,FrozenChi2Top75,Unweighted,15,status;duration;credit_history;savings;amount;housing;other_installment_plans;personal_status_sex;employment_duration;foreign_worker;purpose;property;other_debtors;age;telephone,1.0937306999694556,0.012121199979446828,SoftVote,0.71,0.627906976744186,0.391304347826087,0.8778625954198473,0.48214285714285715,0.6345834716229671,0.3114568319316799,0.782166168823985,0.5854756927374087,0.5860984988734227,0.48866025002765795,115,16,42,27,29.0,50.0,113.0,218.0
German Credit,R3_F4,3,4,FrozenChi2Top75,Unweighted,15,status;duration;credit_history;savings;amount;housing;other_installment_plans;personal_status_sex;employment_duration;foreign_worker;purpose;property;other_debtors;age;telephone,1.0937306999694556,0.012121199979446828,Stack,0.7,0.6097560975609756,0.36231884057971014,0.8778625954198473,0.45454545454545453,0.6200907179997788,0.28281936298241445,0.7828299590662684,0.5874695486187897,0.5639735434936769,0.4939705719659254,115,16,44,25,30.0,52.0,118.0,228.0
German Credit,R3_F4,3,4,FrozenChi2Top75,Balanced,15,status;duration;credit_history;savings;amount;housing;other_installment_plans;personal_status_sex;employment_duration;foreign_worker;purpose;property;other_debtors;age;telephone,1.0012691000010818,0.011616699979640543,SoftVote,0.715,0.581081081081081,0.6231884057971014,0.7633587786259542,0.6013986013986014,0.6932735922115278,0.38059368241101865,0.7768558468857175,0.5878243018476528,0.6897219296956788,0.47870339639340637,100,31,26,43,28.5,41.5,80.5,145.5
German Credit,R3_F4,3,4,FrozenChi2Top75,Balanced,15,status;duration;credit_history;savings;amount;housing;other_installment_plans;personal_status_sex;employment_duration;foreign_worker;purpose;property;other_debtors;age;telephone,1.0012691000010818,0.011616699979640543,Stack,0.705,0.5555555555555556,0.7246376811594203,0.6946564885496184,0.6289308176100629,0.7096470848545193,0.4006465611853194,0.7753070029870561,0.5849469962930057,0.7094887363904665,0.4665339086182099,91,40,19,50,29.5,39.0,67.5,115.0
German Credit,R3_F5,3,5,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0451587000279687,0.009177800035104156,SoftVote,0.755,0.6857142857142857,0.3870967741935484,0.9202898550724637,0.4948453608247423,0.6536933146330061,0.37414880827107916,0.7968676951846657,0.6868535756928462,0.5968594761094096,0.47685834502103785,127,11,38,24,24.5,43.5,100.5,195.5
German Credit,R3_F5,3,5,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0451587000279687,0.009177800035104156,Stack,0.74,0.6470588235294118,0.3548387096774194,0.9130434782608695,0.4583333333333333,0.6339410939691444,0.3298266341086284,0.7958158017765311,0.6796449310232827,0.5691951947315348,0.46072931276297335,126,12,40,22,26.0,46.0,106.0,206.0
German Credit,R3_F5,3,5,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0351799000054598,0.010535200010053813,SoftVote,0.77,0.6428571428571429,0.5806451612903226,0.855072463768116,0.6101694915254238,0.7178588125292193,0.4488128225438685,0.7971014492753623,0.6856435821396619,0.7046230826758028,0.45839177185600744,118,20,26,36,23.0,36.0,75.0,140.0
German Credit,R3_F5,3,5,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0351799000054598,0.010535200010053813,Stack,0.71,0.525,0.6774193548387096,0.7246376811594203,0.5915492957746479,0.701028517999065,0.3795661179548695,0.7981533426834969,0.6815727479519462,0.7006308517777625,0.45839177185600744,100,38,20,42,29.0,39.0,69.0,119.0
German Credit,R3_F5,3,5,FrozenChi2Top75,Unweighted,15,status;duration;credit_history;housing;savings;amount;property;other_installment_plans;employment_duration;personal_status_sex;purpose;foreign_worker;installment_rate;age;other_debtors,1.0020666999043897,0.012329499993938953,SoftVote,0.76,0.6944444444444444,0.4032258064516129,0.9202898550724637,0.5102040816326531,0.6617578307620383,0.3894552148142021,0.7895044413277232,0.6748854221589138,0.6091671519220584,0.44460028050490885,127,11,37,25,24.0,42.5,98.0,190.5
German Credit,R3_F5,3,5,FrozenChi2Top75,Unweighted,15,status;duration;credit_history;housing;savings;amount;property;other_installment_plans;employment_duration;personal_status_sex;purpose;foreign_worker;installment_rate;age;other_debtors,1.0020666999043897,0.012329499993938953,Stack,0.765,0.7027027027027027,0.41935483870967744,0.9202898550724637,0.5252525252525253,0.6698223468910706,0.4045438076134385,0.7899719495091164,0.6735677891824668,0.6212310389380633,0.4357176250584386,127,11,36,26,23.5,41.5,95.5,185.5
German Credit,R3_F5,3,5,FrozenChi2Top75,Balanced,15,status;duration;credit_history;housing;savings;amount;property;other_installment_plans;employment_duration;personal_status_sex;purpose;foreign_worker;installment_rate;age;other_debtors,1.0041397000313736,0.012174099974799901,SoftVote,0.745,0.5932203389830508,0.5645161290322581,0.8260869565217391,0.5785123966942148,0.6953015427769986,0.39612795822631774,0.7861150070126226,0.6601117243317391,0.6828904823906184,0.41654978962131833,114,24,27,35,25.5,39.0,79.5,147.0
German Credit,R3_F5,3,5,FrozenChi2Top75,Balanced,15,status;duration;credit_history;housing;savings;amount;property;other_installment_plans;employment_duration;personal_status_sex;purpose;foreign_worker;installment_rate;age;other_debtors,1.0041397000313736,0.012174099974799901,Stack,0.7,0.5128205128205128,0.6451612903225806,0.7246376811594203,0.5714285714285714,0.6848994857410005,0.3506500217663153,0.7903225806451613,0.6650665913299442,0.6837456993599114,0.42683496961196826,100,38,22,40,30.0,41.0,74.0,129.0
German Credit,R4_F1,4,1,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0364642000058666,0.009152300015557557,SoftVote,0.785,0.7045454545454546,0.5081967213114754,0.9064748201438849,0.5904761904761905,0.7073357707276802,0.460880052138056,0.8588276919448048,0.7385668883128722,0.678724930696178,0.5810826748437316,126,13,30,31,21.5,36.5,81.5,156.5
German Credit,R4_F1,4,1,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0364642000058666,0.009152300015557557,Stack,0.79,0.7317073170731707,0.4918032786885246,0.920863309352518,0.5882352941176471,0.7063332940205214,0.4706316545346033,0.8562330463498053,0.737793841165747,0.6729662656950447,0.5718834768250973,128,11,31,30,21.0,36.5,83.0,160.5
German Credit,R4_F1,4,1,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0609885000158101,0.010372999997343868,SoftVote,0.77,0.6086956521739131,0.6885245901639344,0.8057553956834532,0.6461538461538462,0.7471399929236938,0.47872394419508846,0.8549357235523057,0.7267544877775307,0.7448371658190323,0.6026654086566812,112,27,19,42,23.0,32.5,61.0,108.5
German Credit,R4_F1,4,1,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0609885000158101,0.010372999997343868,Stack,0.76,0.5764705882352941,0.8032786885245902,0.7410071942446043,0.6712328767123288,0.7721429413845973,0.506921842468184,0.851869324212761,0.7288392587343604,0.7715149299787347,0.562684278806463,103,36,12,49,24.0,30.0,48.0,78.0
German Credit,R4_F1,4,1,FrozenChi2Top75,Unweighted,15,status;duration;housing;credit_history;savings;other_installment_plans;amount;purpose;employment_duration;property;foreign_worker;other_debtors;age;personal_status_sex;telephone,1.0308734000427648,0.008924599969759583,SoftVote,0.795,0.717391304347826,0.5409836065573771,0.9064748201438849,0.616822429906542,0.723729213350631,0.48953723738914573,0.8578841844557141,0.7034374273555756,0.7002771004787237,0.5738884302394149,126,13,28,33,20.5,34.5,76.5,146.5
German Credit,R4_F1,4,1,FrozenChi2Top75,Unweighted,15,status;duration;housing;credit_history;savings;other_installment_plans;amount;purpose;employment_duration;property;foreign_worker;other_debtors;age;personal_status_sex;telephone,1.0308734000427648,0.008924599969759583,Stack,0.79,0.7111111111111111,0.5245901639344263,0.9064748201438849,0.6037735849056604,0.7155324920391556,0.4752727972440417,0.8582379997641231,0.7044829113378889,0.6895852191728808,0.5666941856350984,126,13,29,32,21.0,35.5,79.0,151.5
German Credit,R4_F1,4,1,FrozenChi2Top75,Balanced,15,status;duration;housing;credit_history;savings;other_installment_plans;amount;purpose;employment_duration;property;foreign_worker;other_debtors;age;personal_status_sex;telephone,0.9871228000847623,0.010392300027888268,SoftVote,0.78,0.6197183098591549,0.7213114754098361,0.8057553956834532,0.6666666666666666,0.7635334355466447,0.5071238168967489,0.8559971694775328,0.7191711926537372,0.7623651443238129,0.5718834768250973,112,27,17,44,22.0,30.5,56.0,98.5
German Credit,R4_F1,4,1,FrozenChi2Top75,Balanced,15,status;duration;housing;credit_history;savings;other_installment_plans;amount;purpose;employment_duration;property;foreign_worker;other_debtors;age;personal_status_sex;telephone,0.9871228000847623,0.010392300027888268,Stack,0.75,0.5632183908045977,0.8032786885245902,0.7266187050359713,0.6621621621621622,0.7649486967802808,0.49211347036133596,0.8561151079136691,0.7150345148974202,0.7639877750584305,0.5718834768250973,101,38,12,49,25.0,31.0,49.0,79.0
German Credit,R4_F2,4,2,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0364402999985032,0.01170169998658821,SoftVote,0.82,0.725,0.5370370370370371,0.9246575342465754,0.6170212765957447,0.7308472856418062,0.5124341786196102,0.7907153729071538,0.6758262807911706,0.7046810217862784,0.5187721968543887,135,11,25,29,18.0,30.5,68.0,130.5
German Credit,R4_F2,4,2,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0364402999985032,0.01170169998658821,Stack,0.82,0.7647058823529411,0.48148148148148145,0.9452054794520548,0.5909090909090909,0.7133434804667681,0.5043002422504669,0.7895738203957382,0.6731563659775758,0.6746102093438768,0.5002536783358702,138,8,28,26,18.0,32.0,74.0,144.0
German Credit,R4_F2,4,2,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0416397999506444,0.00961110001662746,SoftVote,0.765,0.5614035087719298,0.5925925925925926,0.8287671232876712,0.5765765765765766,0.7106798579401319,0.4144010753804058,0.785134449518011,0.6732245340505892,0.700800441098995,0.48655504819888384,121,25,22,32,23.5,34.5,67.5,122.5
German Credit,R4_F2,4,2,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0416397999506444,0.00961110001662746,Stack,0.735,0.5066666666666667,0.7037037037037037,0.7465753424657534,0.5891472868217055,0.7251395230847286,0.41292331671005744,0.7839928970065957,0.6704499830457914,0.7248226221545597,0.4817351598173516,109,37,16,38,26.5,34.5,58.5,98.5
German Credit,R4_F2,4,2,FrozenChi2Top75,Unweighted,15,status;savings;duration;housing;credit_history;amount;other_installment_plans;installment_rate;employment_duration;foreign_worker;purpose;property;other_debtors;personal_status_sex;age,1.0031120000057854,0.00924970000050962,SoftVote,0.805,0.6744186046511628,0.5370370370370371,0.9041095890410958,0.5979381443298969,0.7205733130390665,0.47672970745304244,0.7861491628614916,0.6575443067210892,0.6968072436875232,0.5071029934043634,132,14,25,29,19.5,32.0,69.5,132.0
German Credit,R4_F2,4,2,FrozenChi2Top75,Unweighted,15,status;savings;duration;housing;credit_history;amount;other_installment_plans;installment_rate;employment_duration;foreign_worker;purpose;property;other_debtors;personal_status_sex;age,1.0031120000057854,0.00924970000050962,Stack,0.805,0.6923076923076923,0.5,0.9178082191780822,0.5806451612903226,0.7089041095890412,0.46817157876740895,0.7886859462201928,0.6646318099247184,0.6774246154289355,0.5071029934043634,134,12,27,27,19.5,33.0,73.5,141.0
German Credit,R4_F2,4,2,FrozenChi2Top75,Balanced,15,status;savings;duration;housing;credit_history;amount;other_installment_plans;installment_rate;employment_duration;foreign_worker;purpose;property;other_debtors;personal_status_sex;age,0.984376699954737,0.010558100009802729,SoftVote,0.765,0.5614035087719298,0.5925925925925926,0.8287671232876712,0.5765765765765766,0.7106798579401319,0.4144010753804058,0.7773972602739727,0.6388493046674293,0.700800441098995,0.480466768138001,121,25,22,32,23.5,34.5,67.5,122.5
German Credit,R4_F2,4,2,FrozenChi2Top75,Balanced,15,status;savings;duration;housing;credit_history;amount;other_installment_plans;installment_rate;employment_duration;foreign_worker;purpose;property;other_debtors;personal_status_sex;age,0.984376699954737,0.010558100009802729,Stack,0.75,0.527027027027027,0.7222222222222222,0.7602739726027398,0.609375,0.741248097412481,0.4436761340403663,0.7794266869609334,0.6417510911487831,0.7410038852738005,0.4873160832064941,111,35,15,39,25.0,32.5,55.0,92.5
German Credit,R4_F3,4,3,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.2981178000336513,0.012124700006097555,SoftVote,0.755,0.6444444444444445,0.46774193548387094,0.8840579710144928,0.5420560747663551,0.6758999532491818,0.3896359331055541,0.7708041140719962,0.6313459045488993,0.6430481991594897,0.45932678821879386,122,16,33,29,24.5,41.0,90.5,173.0
German Credit,R4_F3,4,3,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.2981178000336513,0.012124700006097555,Stack,0.76,0.6666666666666666,0.45161290322580644,0.8985507246376812,0.5384615384615384,0.6750818139317438,0.39760627739036564,0.7681159420289855,0.6337063751911652,0.6370220572706061,0.42309490416082285,124,14,34,28,24.0,41.0,92.0,177.0
German Credit,R4_F3,4,3,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.3706293000141159,0.009415900043677539,SoftVote,0.73,0.5571428571428572,0.6290322580645161,0.7753623188405797,0.5909090909090909,0.7021972884525479,0.3921209215955284,0.7697522206638616,0.6434143847563101,0.6983751930290975,0.46330060776063586,107,31,23,39,27.0,38.5,73.0,130.5
German Credit,R4_F3,4,3,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.3706293000141159,0.009415900043677539,Stack,0.67,0.4777777777777778,0.6935483870967742,0.6594202898550725,0.5657894736842105,0.6764843384759234,0.3281360589316106,0.7613370733987844,0.6258035880373964,0.6762690873076137,0.42613370733987843,91,47,19,43,33.0,42.5,71.0,118.5
German Credit,R4_F3,4,3,FrozenChi2Top75,Unweighted,15,status;duration;other_installment_plans;savings;housing;credit_history;property;amount;employment_duration;foreign_worker;purpose;personal_status_sex;other_debtors;age;people_liable,1.4695119999814779,0.013274500030092895,SoftVote,0.755,0.6511627906976745,0.45161290322580644,0.8913043478260869,0.5333333333333333,0.6714586255259467,0.38604743173685657,0.7773492286115008,0.630846533516177,0.634448220250891,0.48503973819541846,123,15,34,28,24.5,41.5,92.5,177.5
German Credit,R4_F3,4,3,FrozenChi2Top75,Unweighted,15,status;duration;other_installment_plans;savings;housing;credit_history;property;amount;employment_duration;foreign_worker;purpose;personal_status_sex;other_debtors;age;people_liable,1.4695119999814779,0.013274500030092895,Stack,0.75,0.6428571428571429,0.43548387096774194,0.8913043478260869,0.5192307692307693,0.6633941093969145,0.37106380226417296,0.769050958391772,0.6191665280694447,0.6230157843920835,0.44647031323048153,123,15,35,27,25.0,42.5,95.0,182.5
German Credit,R4_F3,4,3,FrozenChi2Top75,Balanced,15,status;duration;other_installment_plans;savings;housing;credit_history;property;amount;employment_duration;foreign_worker;purpose;personal_status_sex;other_debtors;age;people_liable,1.0460351000656374,0.012367899995297194,SoftVote,0.735,0.5652173913043478,0.6290322580645161,0.782608695652174,0.5954198473282443,0.705820476858345,0.40049193101935826,0.773141654978962,0.6225828061332398,0.701631039084655,0.4698457223001402,108,30,23,39,26.5,38.0,72.5,130.0
German Credit,R4_F3,4,3,FrozenChi2Top75,Balanced,15,status;duration;other_installment_plans;savings;housing;credit_history;property;amount;employment_duration;foreign_worker;purpose;personal_status_sex;other_debtors;age;people_liable,1.0460351000656374,0.012367899995297194,Stack,0.695,0.5053763440860215,0.7580645161290323,0.6666666666666666,0.6064516129032258,0.7123655913978495,0.3938366892292974,0.7615708274894811,0.5998717755405493,0.7108982656372299,0.43922393641888735,92,46,15,47,30.5,38.0,60.5,98.0
German Credit,R4_F4,4,4,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0513138999813236,0.009392399981152266,SoftVote,0.76,0.6808510638297872,0.49230769230769234,0.8888888888888888,0.5714285714285714,0.6905982905982906,0.4210928963801285,0.80991452991453,0.7054748369654193,0.6615185844757784,0.5111111111111112,120,15,33,32,24.0,40.5,90.0,172.5
German Credit,R4_F4,4,4,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0513138999813236,0.009392399981152266,Stack,0.765,0.6956521739130435,0.49230769230769234,0.8962962962962963,0.5765765765765766,0.6943019943019944,0.43250540596778786,0.8087749287749288,0.7054743948209025,0.6642691933648295,0.49629629629629635,121,14,33,32,23.5,40.0,89.5,172.0
German Credit,R4_F4,4,4,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0561434000264853,0.008967799949459732,SoftVote,0.755,0.6142857142857143,0.6615384615384615,0.8,0.6370370370370371,0.7307692307692308,0.4532217720285996,0.8143589743589744,0.699102120088781,0.7274824872330393,0.5111111111111112,108,27,22,43,24.5,35.5,68.5,123.5
German Credit,R4_F4,4,4,AllFeatures,Balanced,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0561434000264853,0.008967799949459732,Stack,0.74,0.5730337078651685,0.7846153846153846,0.7185185185185186,0.6623376623376623,0.7515669515669516,0.4741881018546314,0.8147008547008547,0.6996364527806552,0.7508399854567441,0.5185185185185186,97,38,14,51,26.0,33.0,54.0,89.0
German Credit,R4_F4,4,4,FrozenChi2Top75,Unweighted,15,status;duration;other_installment_plans;savings;housing;credit_history;personal_status_sex;property;amount;employment_duration;purpose;installment_rate;foreign_worker;age;other_debtors,1.0245204999228008,0.009032399975694716,SoftVote,0.75,0.6470588235294118,0.5076923076923077,0.8666666666666667,0.5689655172413793,0.6871794871794872,0.4022847681817508,0.8036467236467236,0.6921683776411653,0.6633249580710799,0.5105413105413106,117,18,32,33,25.0,41.0,89.0,169.0
German Credit,R4_F4,4,4,FrozenChi2Top75,Unweighted,15,status;duration;other_installment_plans;savings;housing;credit_history;personal_status_sex;property;amount;employment_duration;purpose;installment_rate;foreign_worker;age;other_debtors,1.0245204999228008,0.009032399975694716,Stack,0.76,0.673469387755102,0.5076923076923077,0.8814814814814815,0.5789473684210527,0.6945868945868946,0.42381920430616,0.8030769230769232,0.6931697969095387,0.6689703786576559,0.4877492877492878,119,16,32,33,24.0,40.0,88.0,168.0
German Credit,R4_F4,4,4,FrozenChi2Top75,Balanced,15,status;duration;other_installment_plans;savings;housing;credit_history;personal_status_sex;property;amount;employment_duration;purpose;installment_rate;foreign_worker;age;other_debtors,1.0637858000118285,0.013356100011151284,SoftVote,0.73,0.5774647887323944,0.6307692307692307,0.7777777777777778,0.6029411764705882,0.7042735042735042,0.3998909428852601,0.8103703703703704,0.6931642076020218,0.7004272200580804,0.5190883190883191,105,30,24,41,27.0,39.0,75.0,135.0
German Credit,R4_F4,4,4,FrozenChi2Top75,Balanced,15,status;duration;other_installment_plans;savings;housing;credit_history;personal_status_sex;property;amount;employment_duration;purpose;installment_rate;foreign_worker;age;other_debtors,1.0637858000118285,0.013356100011151284,Stack,0.725,0.5520833333333334,0.8153846153846154,0.6814814814814815,0.6583850931677019,0.7484330484330484,0.4658119658119658,0.8117378917378917,0.6935707740645832,0.7454324353484463,0.5264957264957265,92,43,12,53,27.5,33.5,51.5,81.5
German Credit,R4_F5,4,5,AllFeatures,Unweighted,20,status;credit_history;purpose;savings;employment_duration;personal_status_sex;other_debtors;property;other_installment_plans;housing;job;telephone;foreign_worker;duration;amount;installment_rate;present_residence;age;number_credits;people_liable,1.0726246000267565,0.012961600034032017,SoftVote,0.735,0.5862068965517241,0.29310344827586204,0.9154929577464789,0.39080459770114945,0.6042982030111704,0.2688239365119463,0.7747693054881011,0.532625078626757,0.5180097902431584,0.4592034968431277,130,12,41,17,26.5,47.0,108.5,211.0
